#,command,apropos
12334,trivial,rewrite(8)       
12335,troff(1)                 , the troff processor of the groff text formatting system
12336,trunc(3)                 , truncate to integer value
12337,"tset(1), reset(1)        ", terminal initialization
12338,tsv(n)                   , Part of the Tcl threading extension allowing script level manipulation of data shared between threads
12339,ttk::frame(ntcl)         , Simple container widget
12340,ttk::intro(ntcl)         , Introduction to the Tk theme engine
12341,ttk::label(ntcl)         , Display a text string and/or image
12342,ttk::labelframe(ntcl)    , Container widget with optional label
12343,ttk::notebook(ntcl)      , Multi
12344,ttk::panedwindow(ntcl)   , Multi
12345,ttk::spinbox(ntcl)       , Selecting text field widget
12346,ttk_image(ntcl)          , Define an element based on an image
12347,ttk_vsapi(ntcl)          , Define a Microsoft Visual Styles element
12348,ttrace(n)                , Trace
12349,tty(1)                   , return user's terminal name
12350,tty(4)                   , general terminal interface
12351,"ttyname(3), ttyname_r(3), isatty(3) ", get name of associated terminal (tty) from file descriptor
12352,ttys(5)                  , terminal initialization information
12353,tzfile(5)                , timezone information
12354,"tzset(3), tzsetwall(3)   ", initialize time conversion information
12355,udp(4)                   , Internet User Datagram Protocol
12356,"uevent_onidle(n), uevent::onidle(n) ", Request merging and deferal to idle time
12357,ul(1)                    , do underlining
12358,uname(1)                 , Print operating system name
12359,unbound(8)               , Unbound DNS validating resolver 1.5.1
12360,ungetc(3)                , un
12361,"ungetwc(3), ungetwc_l(3) ", un
12362,"unicode_data(n), unicode::data(n) "," unicode data tables, generated, internal"
12363,uniq(1)                  , report or filter out repeated lines in a file
12364,unix(4)                  , UNIX
12365,"unlink(2), unlinkat(2)   ", remove directory entry
12366,unload(ntcl)             , Unload machine code
12367,unpack200(1)             , JAR Unpacking tool
12368,unstack(n)               , Unstacking channels
12369,unvis(1)                 , revert a visual representation of data back to original form
12370,unzip(1)                 ," list, test and extract compressed files in a ZIP archive"
12371,unzipsfx(1)              , self
12372,update(ntcl)             , Process pending events and idle callbacks
12373,uplevel(ntcl)            , Execute a script in a different stack frame
12374,uptime(1)                , show how long system has been running
12375,upvar(ntcl)              , Create link to variable in a different stack frame
12376,"use_default_colors(3x), assume_default_colors(3x) ", use terminal's default colors
12377,use_legacy_coding(3x)    , use terminal's default colors
12378,"use_screen(3x), use_window(3x) ", curses thread support
12379,usleep(3)                , suspend thread execution for an interval measured in microseconds
12380,usual(n)                 , access default option
12381,utf2(5)                  , Universal character set Transformation Format encoding of runes
12382,utf8(3pm)                , Perl pragma to enable/disable UTF
12383,"utmp(5), wtmp(5), lastlog(5) ", login records (DEPRECATED)
12384,utmpx(5)                 , user accounting database
12385,uuchk(8)                 , display information read from the UUCP configuration files
12386,"uudecode(1), uuencode(1) ", encode/decode a binary file
12387,uuencode(n)              , UU
12388,uuid_parse(3)            , convert an input UUID string into binary representation
12389,uuid_unparse(3)          , convert an UUID from binary representation to a string
12390,uuidgen(1)               , generates new UUID strings
12391,uulog(1)                 , display entries in the UUCP log file
12392,uustat(1)                , UUCP status inquiry and control
12393,variable(ntcl)           , create and initialize a namespace variable
12394,variables(5)             , Format of specifying variable names to SNMP tools
12395,version::Internals(3pm)  , Perl extension for Version Objects
12396,vfork(2)                 , create a new process without copying the address space
12397,vfs(n)                   , Filesystem management in Tcl
12398,vfs,fsapi(n)             
12399,virtual(8)               , Postfix virtual domain mail delivery agent
12400,vis(1)                   , display non
12401,vmmap(1)                 , Display the virtual memory regions allocated in a process
12402,w(1)                     , display who is logged in and what they are doing
12403,"wait(2), wait3(2), wait4(2), waitpid(2) ", wait for process termination
12404,wait4path(1)             , wait for given path to show up in the namespace
12405,warnings(3pm)            , Perl pragma to control optional warnings
12406,warnings::register(3pm)  , warnings import function
12407,wc(1)                    ," word, line, character, and byte count"
12408,"wcpcpy(3), wcpncpy(3), wcscasecmp(3), wcscat(3), wcschr(3), wcscmp(3), wcscpy(3), wcscspn(3), wcsdup(3), wcslcat(3), wcslcpy(3), wcslen(3), wcsncasecmp(3), wcsncat(3), wcsncmp(3), wcsncpy(3), wcsnlen(3), wcspbrk(3), wcsrchr(3), wcsspn(3), wcsstr(3), wmemchr(3), wmemcmp(3), wmemcpy(3), wmemmove(3), wmemset(3) ", wide character string manipulation operations
12409,"wcscoll(3), wcscoll_l(3) ", compare wide strings according to current collation
12410,"wcsftime(3), wcsftime_l(3) ", convert date and time to a wide
12411,"wcsnrtombs(3), wcsnrtombs_l(3), wcsrtombs(3), wcsrtombs_l(3) ", convert a wide
12412,"wcstod(3), wcstof(3), wcstold(3) "," convert string to float, double, or long double"
12413,"wcstof_l(3), wcstod_l(3), wcstold_l(3) "," convert string to float, double or long double"
12414,"wcstoimax(3), wcstol(3), wcstoll(3), wcstoul(3), wcstoull(3), wcstoumax(3) "," convert a wide character string value to a intmax_t, long, long long, unsigned long, unsigned long long, or uintmax_t integer"
12415,"wcstoimax_l(3), wcstol_l(3), wcstoll_l(3), wcstoul_l(3), wcstoull_l(3), wcstoumax_l(3) "," convert a wide character string value to a long, unsigned long, long long, unsigned long long, intmax_t or uintmax_t integer"
12416,wcstok(3)                , split wide
12417,"wcstombs(3), wcstombs_l(3) ", convert a wide
12418,"wcswidth(3), wcswidth_l(3) ", number of column positions in wide
12419,"wcsxfrm(3), wcsxfrm_l(3) ", transform a wide string under locale
12420,wdutil(8)                , Wireless Diagnostics command line utility
12421,weakpass_edit(8)         , Mac OS X Server Password Server weak password dictionary insertion tool
12422,wfsctl(8)                , WebDAV File Sharing control utility
12423,which(1)                 , locate a program file in the user's path
12424,who(1)                   , display who is logged in
12425,whois(1)                 , Internet domain name and network number directory service
12426,winfo(ntcl)              , Return window
12427,wip(n)                   , Word Interpreter
12428,wish(1tcl)               , Simple windowing shell
12429,wm(ntcl)                 , Communicate with window manager
12430,"wprintf(3), fwprintf(3), swprintf(3), vwprintf(3), vfwprintf(3), vswprintf(3) ", formatted wide character output conversion
12431,"wprintf_l(3), fwprintf_l(3), swprintf_l(3), vwprintf_l(3), vfwprintf_l(3), vswprintf_l(3) ", formatted wide character output conversion
12432,wresize(3x)              , resize a curses window
12433,wspd(8)                  , search in smb share according to MS
12434,"xattr_flags_from_name(3), xattr_preserve_for_intent(3) "," xattr_name_with_flags, xattr_name_without_flags, xattr_flags_from_name, xattr_intent_with_flags"
12435,"xattr_intent_with_flags(3), xattr_preserve_for_intent(3) "," xattr_name_with_flags, xattr_name_without_flags, xattr_flags_from_name, xattr_intent_with_flags"
12436,"xattr_name_with_flags(3), xattr_preserve_for_intent(3) "," xattr_name_with_flags, xattr_name_without_flags, xattr_flags_from_name, xattr_intent_with_flags"
12437,"xattr_name_without_flags(3), xattr_preserve_for_intent(3) "," xattr_name_with_flags, xattr_name_without_flags, xattr_flags_from_name, xattr_intent_with_flags"
12438,xcode,select(1)          
12439,"xdr(3), xdr_array(3), xdr_bool(3), xdr_bytes(3), xdr_char(3), xdr_destroy(3), xdr_double(3), xdr_enum(3), xdr_float(3), xdr_free(3), xdr_getpos(3), xdr_hyper(3), xdr_inline(3), xdr_int(3), xdr_long(3), xdr_longlong_t(3), xdrmem_create(3), xdr_opaque(3), xdr_pointer(3), xdrrec_create(3), xdrrec_endofrecord(3), xdrrec_eof(3), xdrrec_skiprecord(3), xdr_reference(3), xdr_setpos(3), xdr_short(3), xdrstdio_create(3), xdr_string(3), xdr_u_char(3), xdr_u_hyper(3), xdr_u_int(3), xdr_u_long(3), xdr_u_longlong_t(3), xdr_u_short(3), xdr_union(3), xdr_vector(3), xdr_void(3), xdr_wrapstring(3) ", library routines for external data representation
12440,xgettext.pl(1)           , Extract translatable strings from source
12441,xjc(1)                   , Java XML Binding Compiler
12442,xml2,config(1)           
12443,xmlcatalog(1)            , Command line tool to parse and manipulate XML or SGML catalog files
12444,xmllint(1)               , command line XML tool
12445,xpc(3)                   ," a structured, asynchronous interprocess communication library"
12446,xpc_main(3)              , XPC service runtime
12447,xprintf(5)               , extensible printf
12448,xsltproc(1)              , command line XSLT processor
12449,xsubpp(1)                , compiler to convert Perl XS code into C code
12450,yara,cli(1)              
12451,yencode(n)               , Y
12452,"yp_all(3), yp_bind(3), yp_first(3), yp_get_default_domain(3), yp_master(3), yp_match(3), yp_next(3), yp_order(3), yp_unbind(3), yperr_string(3), ypprot_err(3) ", Interface to the YP subsystem
12453,zipcloak(1)              , encrypt entries in a zipfile
12454,zipdetails(1)            , display the internal structure of zip files
12455,zipgrep(1)               , search files in a ZIP archive for lines matching a pattern
12456,zipinfo(1)               , list detailed information about a ZIP archive
12457,zipnote(1)               ," write the comments in zipfile to stdout, edit comments and rename files in zipfile"
12458,zipsplit(1)              , split a zipfile into smaller zipfiles
12459,zprint(1)                , show information about kernel zones
12460,zshbuiltins(1)           , zsh built
12461,zshmisc(1)               , everything and then some
12462,zshroadmap(1)            ," informal introduction to the zsh manual The Zsh Manual, like the shell itself, is large and often complicated. This section of the manual provides some pointers to areas of the shell that are likely to be of particular interest to new users, and indicates where in the rest of the manual the documentation is to be found"
12463,zshzle(1)                , zsh command line editor
12464,"GetFileInfo(1), /usr/bin/GetFileInfo(1) ", get attributes of files and directories (DEPRECATED)
12465,Mach,O(5)                
12466,"SetFile(1), /usr/bin/SetFile(1) ", set attributes of files and directories (DEPRECATED)
12467,"SplitForks(1), /usr/bin/SplitForks(1) ", Divide a two
12468,ar(1)                    , create and maintain library archives
12469,asa(1)                   , interpret carriage
12470,bitcode_strip(1)         , remove or leave the bitcode segment in a Mach
12471,clang(1)                 ," the Clang C, C++, and Objective"
12472,codesign_allocate(1)     , add code signing data to a Mach
12473,ctf_insert(1)            , insert Compact C Type Format data into a mach_kernel file
12474,dsymutil(1)              , manipulate archived DWARF debug symbol files rst2man
12475,dwarfdump(1)             , dump and verify DWARF debug information rst2man
12476,dyldinfo(1)              , Displays information used by dyld in an executable
12477,git,add(1)               
12478,git,annotate(1)          
12479,git,apply(1)             
12480,git,bisect(1)            
12481,git,blame(1)             
12482,git,cat
12483,git,check
12484,git,checkout(1)          
12485,git,checkout
12486,git,cherry(1)            
12487,git,cherry
12488,git,clean(1)             
12489,git,clone(1)             
12490,git,column(1)            
12491,git,credential
12492,git,credential
12493,git,diff(1)              
12494,git,diff
12495,git,diff
12496,git,difftool(1)          
12497,git,fetch
12498,git,for
12499,git,fsck(1)              
12500,git,fsck
12501,git,get
12502,git,grep(1)              
12503,git,help(1)              
12504,git,imap
12505,git,index
12506,git,init(1)              
12507,git,init
12508,git,instaweb(1)          
12509,git,interpret
12510,git,ls
12511,git,ls
12512,git,mailinfo(1)          
12513,git,merge(1)             
12514,git,merge
12515,git,merge
12516,git,merge
12517,git,merge
12518,git,multi
12519,git,mv(1)                
12520,git,name
12521,git,notes(1)             
12522,git,pack
12523,git,parse
12524,git,prune
12525,git,pull(1)              
12526,git,read
12527,git,receive
12528,git,reflog(1)            
12529,git,repack(1)            
12530,git,request
12531,git,restore(1)           
12532,git,rev
12533,git,revert(1)            
12534,git,rm(1)                
12535,git,shell(1)             
12536,git,show
12537,git,show
12538,git,stage(1)             
12539,git,stash(1)             
12540,git,status(1)            
12541,git,submodule(1)         
12542,git,update
12543,git,update
12544,git,update
12545,git,whatchanged(1)       
12546,git,worktree(1)          
12547,git,write
12548,gitattributes(5)         , Defining attributes per path
12549,gitcli(7)                , Git command
12550,gitcredentials(7)        , providing usernames and passwords to Git
12551,gitdiffcore(7)           , Tweaking diff output
12552,giteveryday(7)           , A useful minimum set of commands for Everyday Git
12553,gitignore(5)             , Specifies intentionally untracked files to ignore
12554,gitmodules(5)            , Defining submodule properties
12555,gitremote,helpers(7)     
12556,gitrevisions(7)          , Specifying revisions and ranges for Git
12557,gitsubmodules(7)         , mounting one repository inside another
12558,gittutorial(7)           , A tutorial introduction to Git
12559,gittutorial,2(7)         
12560,gitweb(1)                , Git web interface (web frontend to Git repositories)
12561,gitweb.conf(5)           , Gitweb (Git web interface) configuration file
12562,indent(1)                , indent and format C program source
12563,install_name_tool(1)     , change dynamic shared library install names
12564,ld(1)                    , linker
12565,lldb(1)                  , LLDB Documentation rst2man
12566,llvm,cov(1)              
12567,llvm,cxxfilt(1)          
12568,llvm,nm(1)               
12569,llvm,objdump(1)          
12570,llvm,otool(1)            
12571,llvm,profdata(1)         
12572,make(1)                  , GNU make utility to maintain groups of programs
12573,mig(1)                   , Mach Interface Generator
12574,migcom(1)                , Mach Interface Generator COMpiler
12575,otool,classic(1)         
12576,resolveLinks(1)          , Resolves link requests in collections of HTML files
12577,size(1)                  , print the size of the sections in an object file
12578,strings(1)               ," find the printable strings in a object, or other binary, file"
12579,swift(1)                 , 
12580,tapi,archive(1)          
12581,tapi,installapi(1)       
12582,tapi,reexport(1)         
12583,unwinddump(1)            , Displays compact unwind information in an executable
12584,xcrun(1)                 , Run or locate development tools and properties. rst2man
12585,FFI(3)                   , Foreign Function Interface
12586,"archive_entry(3), archive_entry_clear(3), archive_entry_clone(3), archive_entry_free(3), archive_entry_new(3) ", functions for managing archive entry descriptions
12587,"archive_entry_acl(3), archive_entry_acl_add_entry(3), archive_entry_acl_add_entry_w(3), archive_entry_acl_clear(3), archive_entry_acl_count(3), archive_entry_acl_from_text(3), archive_entry_acl_from_text_w(3), archive_entry_acl_next(3), archive_entry_acl_next_w(3), archive_entry_acl_reset(3), archive_entry_acl_to_text(3), archive_entry_acl_to_text_w(3), archive_entry_acl_types(3) ", functions for manipulating Access Control Lists in archive entry descriptions
12588,"archive_entry_linkresolver(3), archive_entry_linkresolver_new(3), archive_entry_linkresolver_set_strategy(3), archive_entry_linkresolver_free(3), archive_entry_linkify(3) ", hardlink resolver functions
12589,"archive_entry_paths(3), archive_entry_hardlink(3), archive_entry_hardlink_w(3), archive_entry_set_hardlink(3), archive_entry_copy_hardlink(3), archive_entry_copy_hardlink_w(3), archive_entry_update_hardlink_utf8(3), archive_entry_set_link(3), archive_entry_copy_link(3), archive_entry_copy_link_w(3), archive_entry_update_link_utf8(3), archive_entry_pathname(3), archive_entry_pathname_w(3), archive_entry_set_pathname(3), archive_entry_copy_pathname(3), archive_entry_copy_pathname_w(3), archive_entry_update_pathname_utf8(3), archive_entry_sourcepath(3), archive_entry_copy_sourcepath(3), archive_entry_symlink(3), archive_entry_symlink_w(3), archive_entry_set_symlink(3), archive_entry_copy_symlink(3), archive_entry_copy_symlink_w(3), archive_entry_update_symlink_utf8(3) ", functions for manipulating path names in archive entry descriptions
12590,"archive_entry_perms(3), archive_entry_gid(3), archive_entry_set_gid(3), archive_entry_uid(3), archive_entry_set_uid(3), archive_entry_perm(3), archive_entry_set_perm(3), archive_entry_strmode(3), archive_entry_uname(3), archive_entry_uname_w(3), archive_entry_set_uname(3), archive_entry_copy_uname(3), archive_entry_copy_uname_w(3), archive_entry_update_uname_utf8(3), archive_entry_gname(3), archive_entry_gname_w(3), archive_entry_set_gname(3), archive_entry_copy_gname(3), archive_entry_copy_gname_w(3), archive_entry_update_gname_utf8(3), archive_entry_fflags(3), archive_entry_fflags_text(3), archive_entry_set_fflags(3), archive_entry_copy_fflags_text(3), archive_entry_copy_fflags_text_w(3) ", functions for manipulating ownership and permissions in archive entry descriptions
12591,"archive_entry_stat(3), archive_entry_copy_stat(3), archive_entry_filetype(3), archive_entry_set_filetype(3), archive_entry_mode(3), archive_entry_set_mode(3), archive_entry_size(3), archive_entry_size_is_set(3), archive_entry_set_size(3), archive_entry_unset_size(3), archive_entry_dev(3), archive_entry_set_dev(3), archive_entry_dev_is_set(3), archive_entry_devmajor(3), archive_entry_set_devmajor(3), archive_entry_devminor(3), archive_entry_set_devminor(3), archive_entry_ino(3), archive_entry_set_ino(3), archive_entry_ino_is_set(3), archive_entry_ino64(3), archive_entry_set_ino64(3), archive_entry_nlink(3), archive_entry_rdev(3), archive_entry_set_rdev(3), archive_entry_rdevmajor(3), archive_entry_set_rdevmajor(3), archive_entry_rdevminor(3), archive_entry_set_rdevminor(3) ", accessor functions for manipulating archive entry descriptions
12592,"archive_entry_time(3), archive_entry_atime(3), archive_entry_atime_nsec(3), archive_entry_atime_is_set(3), archive_entry_set_atime(3), archive_entry_unset_atime(3), archive_entry_birthtime(3), archive_entry_birthtime_nsec(3), archive_entry_birthtime_is_set(3), archive_entry_set_birthtime(3), archive_entry_unset_birthtime(3), archive_entry_ctime(3), archive_entry_ctime_nsec(3), archive_entry_ctime_is_set(3), archive_entry_set_ctime(3), archive_entry_unset_ctime(3), archive_entry_mtime(3), archive_entry_mtime_nsec(3), archive_entry_mtime_is_set(3), archive_entry_set_mtime(3), archive_entry_unset_mtime(3) ", functions for manipulating times in archive entry descriptions
12593,archive_read(3)          , functions for reading streaming archives
12594,"archive_read_add_passphrase(3), archive_read_set_passphrase_callback(3) ", functions for reading encrypted archives
12595,"archive_read_close(3), archive_read_finish(3), archive_read_free(3) ", functions for reading streaming archives
12596,"archive_read_data(3), archive_read_data archive_read_data_block(3), archive_read_data_skip(3), archive_read_data_into_fd(3) ", functions for reading streaming archives
12597,"archive_read_disk(3), archive_read_disk_new(3), archive_read_disk_set_behavior(3), archive_read_disk_set_symlink_logical(3), archive_read_disk_set_symlink_physical(3), archive_read_disk_set_symlink_hybrid(3), archive_read_disk_entry_from_file(3), archive_read_disk_gname(3), archive_read_disk_uname(3), archive_read_disk_set_uname_lookup(3), archive_read_disk_set_gname_lookup(3), archive_read_disk_set_standard_lookup(3) ", functions for reading objects from disk
12598,"archive_read_extract(3), archive_read_extract2(3), archive_read_extract_set_progress_callback(3) ", functions for reading streaming archives
12599,"archive_read_filter(3), archive_read_support_filter_all(3), archive_read_support_filter_bzip2(3), archive_read_support_filter_compress(3), archive_read_support_filter_gzip(3), archive_read_support_filter_lz4(3), archive_read_support_filter_lzma(3), archive_read_support_filter_none(3), archive_read_support_filter_rpm(3), archive_read_support_filter_uu(3), archive_read_support_filter_xz(3), archive_read_support_filter_zstd(3), archive_read_support_filter_program(3), archive_read_support_filter_program_signature(3) ", functions for reading streaming archives
12600,"archive_read_format(3), archive_read_support_format_7zip(3), archive_read_support_format_all(3), archive_read_support_format_ar(3), archive_read_support_format_by_code(3), archive_read_support_format_cab(3), archive_read_support_format_cpio(3), archive_read_support_format_empty(3), archive_read_support_format_iso9660(3), archive_read_support_format_lha(3), archive_read_support_format_mtree(3), archive_read_support_format_rar(3), archive_read_support_format_raw(3), archive_read_support_format_tar(3), archive_read_support_format_xar(3), archive_read_support_format_zip(3) ", functions for reading streaming archives
12601,"archive_read_header(3), archive_read_next_header(3), archive_read_next_header2(3) ", functions for reading streaming archives
12602,archive_read_new(3)      , functions for reading streaming archives
12603,"archive_read_open(3), archive_read_open2(3), archive_read_open_fd(3), archive_read_open_FILE(3), archive_read_open_filename(3), archive_read_open_memory(3) ", functions for reading streaming archives
12604,"archive_read_set_filter_option(3), archive_read_set_format_option(3), archive_read_set_option(3), archive_read_set_options(3) ", functions controlling options for reading archives
12605,"archive_util(3), archive_clear_error(3), archive_compression(3), archive_compression_name(3), archive_copy_error(3), archive_errno(3), archive_error_string(3), archive_file_count(3), archive_filter_code(3), archive_filter_count(3), archive_filter_name(3), archive_format(3), archive_format_name(3), archive_position(3), archive_set_error(3) ", libarchive utility functions
12606,archive_write(3)         , functions for creating archives
12607,"archive_write_blocksize(3), archive_write_get_bytes_per_block(3), archive_write_set_bytes_per_block(3), archive_write_get_bytes_in_last_block(3), archive_write_set_bytes_in_last_block(3) ", functions for creating archives
12608,"archive_write_data(3), archive_write_data_block(3) ", functions for creating archives
12609,"archive_write_disk(3), archive_write_disk_new(3), archive_write_disk_set_options(3), archive_write_disk_set_skip_file(3), archive_write_disk_set_group_lookup(3), archive_write_disk_set_standard_lookup(3), archive_write_disk_set_user_lookup(3) ", functions for creating objects on disk
12610,"archive_write_fail(3), archive_write_close(3), archive_write_finish(3), archive_write_free(3) ", functions for creating archives
12611,"archive_write_filter(3), archive_write_add_filter_b64encode(3), archive_write_add_filter_by_name(3), archive_write_add_filter_bzip2(3), archive_write_add_filter_compress(3), archive_write_add_filter_grzip(3), archive_write_add_filter_gzip(3), archive_write_add_filter_lrzip(3), archive_write_add_filter_lz4(3), archive_write_add_filter_lzip(3), archive_write_add_filter_lzma(3), archive_write_add_filter_lzop(3), archive_write_add_filter_none(3), archive_write_add_filter_program(3), archive_write_add_filter_uuencode(3), archive_write_add_filter_xz(3), archive_write_add_filter_zstd(3) ", functions enabling output filters
12612,archive_write_finish_entry(3) , functions for creating archives
12613,"archive_write_format(3), archive_write_set_format(3), archive_write_set_format_7zip(3), archive_write_set_format_ar(3), archive_write_set_format_ar_bsd(3), archive_write_set_format_ar_svr4(3), archive_write_set_format_by_name(3), archive_write_set_format_cpio(3), archive_write_set_format_cpio_newc(3), archive_write_set_format_filter_by_ext(3), archive_write_set_format_filter_by_ext_def(3), archive_write_set_format_gnutar(3), archive_write_set_format_iso9660(3), archive_write_set_format_mtree(3), archive_write_set_format_mtree_classic(3), archive_write_set_format_mtree_default(3), archive_write_set_format_pax(3), archive_write_set_format_pax_restricted(3), archive_write_set_format_raw(3), archive_write_set_format_shar(3), archive_write_set_format_shar_dump(3), archive_write_set_format_ustar(3), archive_write_set_format_v7tar(3), archive_write_set_format_warc(3), archive_write_set_format_xar(3), archive_write_set_format_zip(3) ", functions for creating archives
12614,archive_write_header(3)  , functions for creating archives
12615,archive_write_new(3)     , functions for creating archives
12616,"archive_write_open(3), archive_write_open_fd(3), archive_write_open_FILE(3), archive_write_open_filename(3), archive_write_open_memory(3) ", functions for creating archives
12617,"archive_write_set_filter_option(3), archive_write_set_format_option(3), archive_write_set_option(3), archive_write_set_options(3) ", functions controlling options for writing archives
12618,"archive_write_set_passphrase(3), archive_write_set_passphrase_callback(3) ", functions for writing encrypted archives
12619,"editline(3), el_init(3), el_init_fd(3), el_end(3), el_reset(3), el_gets(3), el_wgets(3), el_getc(3), el_wgetc(3), el_push(3), el_wpush(3), el_parse(3), el_wparse(3), el_set(3), el_wset(3), el_get(3), el_wget(3), el_source(3), el_resize(3), el_cursor(3), el_line(3), el_wline(3), el_insertstr(3), el_winsertstr(3), el_deletestr(3), el_wdeletestr(3), history_init(3), history_winit(3), history_end(3), history_wend(3), history(3), history_w(3), tok_init(3), tok_winit(3), tok_end(3), tok_wend(3), tok_reset(3), tok_wreset(3), tok_line(3), tok_wline(3), tok_str(3), tok_wstr(3) "," line editor, history and tokenization functions"
12620,ffi_call(3)              , Invoke a foreign function
12621,ffi_prep_cif_var(3)      , Prepare a ffi_cif structure for use with ffi_call for variadic functions
12622,libarchive(3)            , functions for reading and writing streaming archives
12623,libpng(3)                , Portable Network Graphics (PNG) Reference Library 1.6.37 (private functions)
12624,libssh2_channel_request_pty_ex(3) , short function description
12625,libssh2_keepalive_config(3) , short function description
12626,libssh2_keepalive_send(3) , short function description
12627,libssh2_session_callback_set(3) , set a callback function
12628,libssh2_session_get_timeout(3) , get the timeout for blocking functions
12629,libssh2_session_set_timeout(3) , set timeout for blocking functions
12630,libssh2_userauth_publickey(3) , authenticate using a callback function
12631,zmq_timers(3)            , helper functions for cross
12632,ALTER_AGGREGATE(7)       , change the definition of an aggregate function
12633,ALTER_FUNCTION(7)        , change the definition of a function
12634,B::Showlex(3)            , Show lexical variables used in functions or files
12635,CPAN::Version(3)         , utility functions to compare CPAN versions
12636,CREATE_AGGREGATE(7)      , define a new aggregate function
12637,CREATE_FUNCTION(7)       , define a new function
12638,DROP_AGGREGATE(7)        , remove an aggregate function
12639,DROP_FUNCTION(7)         , remove a function
12640,ExtUtils::Constant::Utils(3) , helper functions for ExtUtils::Constant
12641,Fatal(3)                 , Replace functions with equivalents which succeed or die
12642,File::Spec::Functions(3) , portably perform operations on file names
12643,File::stat(3)            , by
12644,I18N::LangTags(3)        , functions for dealing with RFC3066
12645,Internals(3)             , Reserved special namespace for internals related functions
12646,Math::Complex(3)         , complex numbers and associated mathematical functions
12647,Math::Trig(3)            , trigonometric functions
12648,Memoize(3)               , Make functions faster by trading space for time
12649,Net::hostent(3)          , by
12650,Net::netent(3)           , by
12651,Net::protoent(3)         , by
12652,Net::servent(3)          , by
12653,"SPI_connect(3), SPI_connect_ext(3) ", connect a C function to the SPI manager
12654,SPI_finish(3)            , disconnect a C function from the SPI manager
12655,SPI_freetuptable(3)      , free a row set created by SPI_execute or a similar function
12656,SelfLoader(3)            , load functions only on demand
12657,"Socket(3), Socket""(3)    ", networking constants and support functions
12658,TAP::Base(3)             , Base class that provides common functionality to TAP::Parser and TAP::Harness
12659,TAP::Object(3)           ," Base class that provides common functionality to all ""TAP::*"" modules"
12660,"TIFFmemory(3tiff), _TIFFmalloc(3tiff), c _TIFFrealloc(3tiff), c _TIFFfree(3tiff), c _TIFFmemset(3tiff), c _TIFFmemcpy(3tiff), c _TIFFmemcmp(3tiff), c(3tiff) ", memory management
12661,Term::ReadLine(3)        ," Perl interface to various ""readline"" packages. If no real package is found, substitutes stubs instead of basic functions"
12662,Time::gmtime(3)          , by
12663,Time::localtime(3)       , by
12664,User::grent(3)           , by
12665,User::pwent(3)           , by
12666,ares_free_data(3)        , Free data allocated by several c
12667,ares_free_hostent(3)     , Free host structure allocated by ares functions
12668,ares_free_string(3)      , Free strings allocated by ares functions
12669,ares_freeaddrinfo(3)     , Free addrinfo structure allocated by ares functions
12670,ares_set_socket_functions(3) , Set socket io callbacks
12671,asn1_array2tree(3)       , API function
12672,asn1_bit_der(3)          , API function
12673,asn1_check_version(3)    , API function
12674,asn1_copy_node(3)        , API function
12675,asn1_create_element(3)   , API function
12676,asn1_decode_simple_ber(3) , API function
12677,asn1_decode_simple_der(3) , API function
12678,asn1_delete_element(3)   , API function
12679,asn1_delete_structure(3) , API function
12680,asn1_delete_structure2(3) , API function
12681,asn1_der_coding(3)       , API function
12682,asn1_der_decoding(3)     , API function
12683,asn1_der_decoding2(3)    , API function
12684,asn1_der_decoding_element(3) , API function
12685,asn1_der_decoding_startEnd(3) , API function
12686,asn1_dup_node(3)         , API function
12687,asn1_encode_simple_der(3) , API function
12688,asn1_expand_any_defined_by(3) , API function
12689,asn1_expand_octet_string(3) , API function
12690,asn1_find_node(3)        , API function
12691,asn1_find_structure_from_oid(3) , API function
12692,asn1_get_bit_der(3)      , API function
12693,asn1_get_length_ber(3)   , API function
12694,asn1_get_length_der(3)   , API function
12695,asn1_get_object_id_der(3) , API function
12696,asn1_get_octet_der(3)    , API function
12697,asn1_get_tag_der(3)      , API function
12698,asn1_length_der(3)       , API function
12699,asn1_number_of_elements(3) , API function
12700,asn1_object_id_der(3)    , API function
12701,asn1_octet_der(3)        , API function
12702,asn1_parser2array(3)     , API function
12703,asn1_parser2tree(3)      , API function
12704,asn1_perror(3)           , API function
12705,asn1_print_structure(3)  , API function
12706,asn1_read_node_value(3)  , API function
12707,asn1_read_tag(3)         , API function
12708,asn1_read_value(3)       , API function
12709,asn1_read_value_type(3)  , API function
12710,asn1_strerror(3)         , API function
12711,asn1_write_value(3)      , API function
12712,autodie(3)               , Replace functions with ones that succeed or die with lexical scope
12713,autodie::exception(3)    , Exceptions from autodying functions
12714,autouse(3)               , postpone load of modules until a function is used
12715,dane_cert_type_name(3)   , API function
12716,dane_cert_usage_name(3)  , API function
12717,dane_match_type_name(3)  , API function
12718,dane_query_data(3)       , API function
12719,dane_query_deinit(3)     , API function
12720,dane_query_entries(3)    , API function
12721,dane_query_status(3)     , API function
12722,dane_query_tlsa(3)       , API function
12723,dane_query_to_raw_tlsa(3) , API function
12724,dane_raw_tlsa(3)         , API function
12725,dane_state_deinit(3)     , API function
12726,dane_state_init(3)       , API function
12727,dane_state_set_dlv_file(3) , API function
12728,dane_strerror(3)         , API function
12729,dane_verification_status_print(3) , API function
12730,dane_verify_crt(3)       , API function
12731,dane_verify_crt_raw(3)   , API function
12732,dane_verify_session_crt(3) , API function
